Time of Day,Process Name,PID,Operation,Path,Source
2023-03-04 12:03:52.710,C:\Windows\system32\svchost.exe,2120,File Create,C:\Windows\Prefetch\VSSVC.EXE-206E55B3.pf,EDR Log
2023-03-04 12:03:53.116,C:\Windows\system32\svchost.exe,2120,File Create,C:\Windows\Prefetch\SVCHOST.EXE-574A519D.pf,EDR Log
2023-03-04 12:03:56.429,C:\Windows\System32\SearchProtocolHost.exe,10084,Image Load,C:\Windows\System32\cryptdll.dll,EDR Log
2023-03-04 12:03:56.554,C:\Windows\System32\SearchFilterHost.exe,6932,Image Load,C:\Windows\System32\cryptdll.dll,EDR Log
2023-03-04 12:03:57.397,C:\WindowsAzure\GuestAgent_2.7.41491.1075_2023-03-03_013916\WindowsAzureGuestAgent.exe,3556,File Create,C:\WindowsAzure\Logs\AggregateStatus\aggregatestatus.json,EDR Log
2023-03-04 12:04:01.015,C:\Program Files\Microsoft Monitoring Agent\Agent\MonitoringHost.exe,1416,Process Create,C:\Windows\System32\cscript.exe,EDR Log
2023-03-04 12:04:01.245,C:\Windows\System32\cscript.exe,8812,Image Load,C:\Windows\System32\amsi.dll,EDR Log
2023-03-04 12:04:01.323,C:\Windows\System32\cscript.exe,8812,Image Load,C:\Windows\System32\scrobj.dll,EDR Log
2023-03-04 12:04:09.064,C:\Packages\Plugins\Microsoft.Azure.Monitor.AzureMonitorWindowsAgent\1.12.1.0\AMAExtHealthMonitor.exe,3532,File Create,C:\Packages\Plugins\Microsoft.Azure.Monitor.AzureMonitorWindowsAgent\1.12.1.0\Status\HeartBeat.Json,EDR Log
2023-03-04 12:04:10.017,C:\Packages\Plugins\Microsoft.Azure.Monitor.AzureMonitorWindowsAgent\1.12.1.0\Monitoring\Agent\MonAgentManager.exe,1580,File Create,C:\WindowsAzure\Resources\AMADataStore.Target-machine\mcs\monagentmanager.hr.json,EDR Log
2023-03-04 12:04:10.642,C:\Windows\system32\svchost.exe,1348,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks\{2DFC28A5-3035-4555-A9E6-CE6D44EB1DB3}\Author,EDR Log
2023-03-04 12:04:10.939,C:\Packages\Plugins\Microsoft.Azure.Monitor.AzureMonitorWindowsAgent\1.12.1.0\Monitoring\Agent\MonAgentCore.exe,2616,File Create,C:\WindowsAzure\Resources\AMADataStore.Target-machine\mcs\monagentcore.hr.json,EDR Log
2023-03-04 12:04:12.407,C:\WindowsAzure\GuestAgent_2.7.41491.1075_2023-03-03_013916\WindowsAzureGuestAgent.exe,3556,File Create,C:\WindowsAzure\Logs\AggregateStatus\aggregatestatus.json,EDR Log
2023-03-04 12:04:15.847,C:\Packages\Plugins\Microsoft.EnterpriseCloud.Monitoring.MicrosoftMonitoringAgent\1.0.18067.0\MMAExtensionHeartbeatService.exe,4212,File Create,C:\Packages\Plugins\Microsoft.EnterpriseCloud.Monitoring.MicrosoftMonitoringAgent\1.0.18067.0\Status\HeartBeat.Json,EDR Log
2023-03-04 12:04:27.190,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite,EDR Log
2023-03-04 12:04:27.424,C:\WindowsAzure\GuestAgent_2.7.41491.1075_2023-03-03_013916\WindowsAzureGuestAgent.exe,3556,File Create,C:\WindowsAzure\Logs\AggregateStatus\aggregatestatus.json,EDR Log
2023-03-04 12:04:27.503,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\ctrl2cap.amd.sys,EDR Log
2023-03-04 12:04:27.534,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\ctrl2cap.exe,EDR Log
2023-03-04 12:04:27.549,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\ldmdump.exe,EDR Log
2023-03-04 12:04:27.581,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Listdlls.exe,EDR Log
2023-03-04 12:04:27.596,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Listdlls64.exe,EDR Log
2023-03-04 12:04:27.643,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\ntfsinfo.exe,EDR Log
2023-03-04 12:04:27.659,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\ntfsinfo64.exe,EDR Log
2023-03-04 12:04:27.674,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\portmon.exe,EDR Log
2023-03-04 12:04:27.707,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\psfile.exe,EDR Log
2023-03-04 12:04:27.738,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\psfile64.exe,EDR Log
2023-03-04 12:04:27.754,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\PsGetsid.exe,EDR Log
2023-03-04 12:04:27.785,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\PsGetsid64.exe,EDR Log
2023-03-04 12:04:27.801,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\PsInfo.exe,EDR Log
2023-03-04 12:04:27.832,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\PsInfo64.exe,EDR Log
2023-03-04 12:04:27.863,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\pskill.exe,EDR Log
2023-03-04 12:04:27.895,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\pskill64.exe,EDR Log
2023-03-04 12:04:27.926,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\pslist.exe,EDR Log
2023-03-04 12:04:27.941,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\pslist64.exe,EDR Log
2023-03-04 12:04:27.957,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\PsLoggedon.exe,EDR Log
2023-03-04 12:04:27.988,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\PsLoggedon64.exe,EDR Log
2023-03-04 12:04:28.020,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\pspasswd.exe,EDR Log
2023-03-04 12:04:28.035,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\pspasswd64.exe,EDR Log
2023-03-04 12:04:28.051,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\psping.exe,EDR Log
2023-03-04 12:04:28.082,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\psping64.exe,EDR Log
2023-03-04 12:04:28.098,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\PsService.exe,EDR Log
2023-03-04 12:04:28.113,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\PsService64.exe,EDR Log
2023-03-04 12:04:28.129,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\pssuspend.exe,EDR Log
2023-03-04 12:04:28.160,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\pssuspend64.exe,EDR Log
2023-03-04 12:04:28.191,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Pstools.chm,EDR Log
2023-03-04 12:04:28.207,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\psversion.txt,EDR Log
2023-03-04 12:04:28.207,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\readme.txt,EDR Log
2023-03-04 12:04:28.223,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Testlimit.exe,EDR Log
2023-03-04 12:04:28.270,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Testlimit64.exe,EDR Log
2023-03-04 12:04:28.285,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Volumeid.exe,EDR Log
2023-03-04 12:04:28.316,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Volumeid64.exe,EDR Log
2023-03-04 12:04:28.332,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\psloglist.exe,EDR Log
2023-03-04 12:04:28.348,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\psloglist64.exe,EDR Log
2023-03-04 12:04:28.379,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\CPUSTRES.EXE,EDR Log
2023-03-04 12:04:28.441,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\CPUSTRES64.EXE,EDR Log
2023-03-04 12:04:28.504,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\livekd.exe,EDR Log
2023-03-04 12:04:28.551,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\livekd64.exe,EDR Log
2023-03-04 12:04:28.582,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\ADInsight.exe,EDR Log
2023-03-04 12:04:28.660,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\ADInsight64.exe,EDR Log
2023-03-04 12:04:28.723,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\ADInsight.chm,EDR Log
2023-03-04 12:04:28.738,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Autologon.exe,EDR Log
2023-03-04 12:04:28.770,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Autologon64.exe,EDR Log
2023-03-04 12:04:28.801,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Clockres.exe,EDR Log
2023-03-04 12:04:28.816,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Clockres64.exe,EDR Log
2023-03-04 12:04:28.848,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Dbgview.exe,EDR Log
2023-03-04 12:04:28.879,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\dbgview64.exe,EDR Log
2023-03-04 12:04:28.926,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Dbgview.chm,EDR Log
2023-03-04 12:04:28.941,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\diskext.exe,EDR Log
2023-03-04 12:04:28.973,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\diskext64.exe,EDR Log
2023-03-04 12:04:29.004,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\FindLinks.exe,EDR Log
2023-03-04 12:04:29.020,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\FindLinks64.exe,EDR Log
2023-03-04 12:04:29.051,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\hex2dec.exe,EDR Log
2023-03-04 12:04:29.098,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\hex2dec64.exe,EDR Log
2023-03-04 12:04:29.129,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\junction.exe,EDR Log
2023-03-04 12:04:29.145,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\junction64.exe,EDR Log
2023-03-04 12:04:29.176,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\pendmoves.exe,EDR Log
2023-03-04 12:04:29.191,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\pendmoves64.exe,EDR Log
2023-03-04 12:04:29.223,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\movefile.exe,EDR Log
2023-03-04 12:04:29.238,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\movefile64.exe,EDR Log
2023-03-04 12:04:29.254,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\pipelist.exe,EDR Log
2023-03-04 12:04:29.285,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\pipelist64.exe,EDR Log
2023-03-04 12:04:29.316,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\RegDelNull.exe,EDR Log
2023-03-04 12:04:29.332,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\RegDelNull64.exe,EDR Log
2023-03-04 12:04:29.363,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\ru.exe,EDR Log
2023-03-04 12:04:29.395,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\ru64.exe,EDR Log
2023-03-04 12:04:29.426,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\streams.exe,EDR Log
2023-03-04 12:04:29.441,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\streams64.exe,EDR Log
2023-03-04 12:04:29.473,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\sync.exe,EDR Log
2023-03-04 12:04:29.488,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\sync64.exe,EDR Log
2023-03-04 12:04:29.520,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\whois.exe,EDR Log
2023-03-04 12:04:29.551,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\whois64.exe,EDR Log
2023-03-04 12:04:29.582,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\DiskView.exe,EDR Log
2023-03-04 12:04:29.613,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\DiskView64.exe,EDR Log
2023-03-04 12:04:29.645,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\du.exe,EDR Log
2023-03-04 12:04:29.676,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\du64.exe,EDR Log
2023-03-04 12:04:29.691,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\adrestore.exe,EDR Log
2023-03-04 12:04:29.723,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\adrestore64.exe,EDR Log
2023-03-04 12:04:29.738,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\logonsessions.exe,EDR Log
2023-03-04 12:04:29.770,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\logonsessions64.exe,EDR Log
2023-03-04 12:04:29.801,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\sdelete.exe,EDR Log
2023-03-04 12:04:29.832,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\sdelete64.exe,EDR Log
2023-03-04 12:04:29.848,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\strings.exe,EDR Log
2023-03-04 12:04:29.879,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\strings64.exe,EDR Log
2023-03-04 12:04:29.910,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\procexp.chm,EDR Log
2023-03-04 12:04:29.941,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Desktops.exe,EDR Log
2023-03-04 12:04:29.957,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Desktops64.exe,EDR Log
2023-03-04 12:04:29.989,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\disk2vhd.exe,EDR Log
2023-03-04 12:04:30.020,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\disk2vhd64.exe,EDR Log
2023-03-04 12:04:30.035,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Disk2vhd.chm,EDR Log
2023-03-04 12:04:30.066,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Diskmon.exe,EDR Log
2023-03-04 12:04:30.113,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\Diskmon64.exe,EDR Log
2023-03-04 12:04:30.145,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\efsdump.exe,EDR Log
2023-03-04 12:04:30.176,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\LoadOrd.exe,EDR Log
2023-03-04 12:04:30.207,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\LoadOrd64.exe,EDR Log
2023-03-04 12:04:30.238,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\LoadOrdC.exe,EDR Log
2023-03-04 12:04:30.254,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\LoadOrdC64.exe,EDR Log
2023-03-04 12:04:30.285,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,9700,File Create,C:\Users\PROFILE_USER\Downloads\SysInternalsSuite\psshutdown.exe,EDR Log
